hour,open,high,low,close,volume
2018/07/17 20:00:00,473.47,474.28,465.53,466.67,6823.967809999999
2018/07/17 21:00:00,467.04,469.89,465.29,467.75,10671.996809999999
2018/07/17 22:00:00,467.58,468.61,466.0,467.01,4637.76725
2018/07/17 23:00:00,467.01,471.21,466.4,468.98,7512.1423700000005
2018/07/18 00:00:00,468.96,473.78,468.33,473.16,10911.84766
2018/07/18 01:00:00,472.98,473.39,470.06,471.04,5765.17112
2018/07/18 02:00:00,471.04,496.8,470.82,496.53,25120.89923000001
2018/07/18 03:00:00,496.59,512.0,496.25,503.24,29042.03045
2018/07/18 04:00:00,503.37,507.0,498.46,498.47,11988.239029999999
2018/07/18 05:00:00,498.47,501.0,498.36,500.06,10026.626479999999
2018/07/18 06:00:00,500.07,504.63,499.85,502.55,8405.03751
2018/07/18 07:00:00,502.79,504.0,497.95,499.78,6944.708820000003
2018/07/18 08:00:00,499.77,500.96,498.31,498.76,5879.44276
2018/07/18 09:00:00,498.89,504.64,498.39,501.71,6583.57971
2018/07/18 10:00:00,501.57,503.0,500.0,501.73,5089.14525
2018/07/18 11:00:00,501.62,509.25,500.67,507.57,9349.27298
2018/07/18 12:00:00,507.95,515.47,503.34,505.04,16022.69324
2018/07/18 13:00:00,505.1,506.58,501.0,503.01,11018.7977
2018/07/18 14:00:00,503.01,505.47,501.0,503.98,6513.46125
2018/07/18 15:00:00,504.19,505.31,502.33,503.36,7606.71858
2018/07/18 16:00:00,503.51,504.43,500.59,504.11,9702.70088
2018/07/18 17:00:00,504.11,504.5,494.21,498.08,13855.67019
2018/07/18 18:00:00,498.07,499.36,496.02,498.49,6950.1174299999975
2018/07/18 19:00:00,498.35,500.0,496.01,498.56,7448.98667
2018/07/18 20:00:00,498.3,498.93,496.5,497.87,6993.2934799999975
2018/07/18 21:00:00,497.88,501.0,496.5,497.53,9573.91408
2018/07/18 22:00:00,497.72,498.56,491.0,494.87,10727.687390000001
2018/07/18 23:00:00,494.87,498.36,492.8,494.19,11462.215390000001
2018/07/19 00:00:00,494.0,494.19,488.5,493.99,9676.48313
2018/07/19 01:00:00,493.96,496.12,491.91,492.98,6730.019190000001
2018/07/19 02:00:00,492.57,496.54,491.01,495.91,10008.84586
2018/07/19 03:00:00,496.2,499.5,487.0,490.13,14785.7525
2018/07/19 04:00:00,490.29,490.5,481.0,483.35,12024.57405
2018/07/19 05:00:00,483.72,483.73,468.01,473.69,21336.40909
2018/07/19 06:00:00,473.7,476.25,471.29,475.09,7154.144840000001
2018/07/19 07:00:00,475.08,481.53,471.52,480.39,10155.13555
2018/07/19 08:00:00,480.38,481.73,477.05,479.41,5368.188670000001
2018/07/19 09:00:00,479.4,479.49,472.0,474.0,7983.0433
