년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2015-07-15,"41,200","1,400","278,752","11,347,193,500","39,800","41,200","39,700","8,814,349","213,940,500"
2015-07-14,"39,800",650,"334,765","13,289,087,350","38,700","40,150","38,700","8,514,832","213,940,500"
2015-07-13,"39,150",500,"269,908","10,509,005,200","38,450","39,400","38,200","8,375,771","213,940,500"
2015-07-10,"38,650",-150,"220,928","8,547,324,450","38,800","39,250","38,400","8,268,800","213,940,500"
2015-07-09,"38,800",-350,"380,929","14,867,811,324","39,600","39,600","38,500","8,300,891","213,940,500"
2015-07-08,"39,150","1,150","503,640","19,666,798,250","38,800","39,550","38,150","8,375,771","213,940,500"
2015-07-07,"38,000",500,"455,699","17,431,059,750","38,450","38,900","37,850","8,129,739","213,940,500"
2015-07-06,"37,500","-1,200","331,655","12,595,169,900","38,850","38,850","37,350","8,022,769","213,940,500"
2015-07-03,"38,700",150,"367,836","14,231,546,200","38,850","39,050","38,400","8,279,497","213,940,500"
2015-07-02,"38,550",450,"370,272","14,282,851,150","38,100","38,900","38,000","8,247,406","213,940,500"
2015-07-01,"38,100","1,100","429,649","16,409,637,950","36,850","38,850","36,800","8,151,133","213,940,500"
2015-06-30,"37,000",-50,"410,634","15,174,791,800","37,400","37,500","36,600","7,915,798","213,940,500"
2015-06-29,"37,050",50,"342,143","12,700,829,400","36,450","37,500","36,350","7,926,496","213,940,500"
2015-06-26,"37,000",-700,"284,330","10,610,102,550","37,800","38,100","37,000","7,915,798","213,940,500"
2015-06-25,"37,700",200,"296,820","11,176,134,150","37,900","37,950","37,400","8,065,557","213,940,500"
2015-06-24,"37,500",500,"433,961","16,341,828,450","36,900","38,150","36,900","8,022,769","213,940,500"
2015-06-23,"37,000",-50,"435,983","16,145,587,500","37,100","37,500","36,650","7,915,798","213,940,500"
2015-06-22,"37,050",550,"612,156","22,977,055,600","36,700","38,500","36,500","7,926,496","213,940,500"
2015-06-19,"36,500",50,"604,519","22,106,404,750","36,500","37,000","36,100","7,808,828","213,940,500"
2015-06-18,"36,450","-1,200","723,854","26,818,587,680","37,800","38,000","36,250","7,798,131","213,940,500"
2015-06-17,"37,650",-900,"712,500","26,876,970,046","38,250","38,550","37,350","8,054,860","213,940,500"
2015-06-16,"38,550",800,"776,980","30,300,953,350","38,700","39,350","38,500","8,247,406","213,940,500"
2015-06-15,"37,750",-400,"535,021","20,281,375,550","38,450","38,600","37,650","8,076,254","213,940,500"
2015-06-12,"38,150",400,"747,581","28,725,465,000","38,050","38,850","38,000","8,161,830","213,940,500"
2015-06-11,"37,750","-1,650","709,259","27,191,656,436","39,650","39,700","37,750","8,076,254","213,940,500"
2015-06-10,"39,400",-700,"709,875","28,049,896,350","40,700","40,700","38,900","8,429,256","213,940,500"
2015-06-09,"40,100",800,"410,126","16,366,213,450","39,400","40,150","38,850","8,579,014","213,940,500"
2015-06-08,"39,300",-350,"545,275","21,191,485,500","39,150","40,300","38,600","8,407,862","213,940,500"
2015-06-05,"39,650",650,"636,393","25,256,614,600","39,550","40,350","39,000","8,482,741","213,940,5"
