date,close,diff,open,high,low,volume
2015.12.16,29000.0,6000.0,23000.0,29900.0,23000.0,4755313.0
2015.12.17,32900.0,3900.0,30200.0,35700.0,28550.0,2717688.0
2015.12.18,32900.0,0.0,32150.0,34200.0,31350.0,673960.0
2015.12.21,31600.0,1300.0,33300.0,33800.0,31200.0,315596.0
2015.12.22,30600.0,1000.0,31300.0,31950.0,29850.0,438634.0
2015.12.23,32800.0,2200.0,30900.0,32800.0,29250.0,342884.0
2015.12.24,34500.0,1700.0,33300.0,37700.0,32200.0,815964.0
2015.12.28,34850.0,350.0,34600.0,35800.0,34200.0,195925.0
2015.12.29,36150.0,1300.0,34800.0,37650.0,34450.0,249221.0
2015.12.30,39650.0,3500.0,36300.0,46800.0,36300.0,1035990.0
2016.01.04,38900.0,750.0,40350.0,44350.0,38000.0,432282.0
2016.01.05,45100.0,6200.0,38050.0,45350.0,37200.0,633560.0
2016.01.06,46450.0,1350.0,44700.0,47450.0,43750.0,573895.0
2016.01.07,48950.0,2500.0,47000.0,52000.0,46100.0,668982.0
2016.01.08,49400.0,450.0,48200.0,50800.0,47950.0,272663.0
2016.01.11,47000.0,2400.0,49800.0,50500.0,46000.0,231407.0
2016.01.12,52200.0,5200.0,47850.0,52200.0,46600.0,440254.0
2016.01.13,51900.0,300.0,52900.0,53800.0,50100.0,254855.0
2016.01.14,50200.0,1700.0,50000.0,51400.0,47750.0,232093.0
2016.01.15,48900.0,1300.0,52400.0,52400.0,48200.0,219020.0
2016.01.18,46000.0,2900.0,47550.0,48400.0,45200.0,294599.0
2016.01.19,49300.0,3300.0,46100.0,49750.0,46000.0,235069.0
2016.01.20,50100.0,800.0,49400.0,51200.0,47600.0,203895.0
2016.01.21,48650.0,1450.0,50900.0,50900.0,48450.0,116598.0
2016.01.22,48650.0,0.0,49900.0,50700.0,48550.0,133074.0
2016.01.25,49850.0,1200.0,48700.0,49850.0,47650.0,107429.0
2016.01.26,50100.0,250.0,49700.0,51200.0,49500.0,179647.0
2016.01.27,53500.0,3400.0,50500.0,53900.0,50400.0,414541.0
2016.01.28,54300.0,800.0,53500.0,55500.0,51700.0,351702.0
2016.01.29,54200.0,100.0,54900.0,55000.0,53200.0,126017.0
2016.02.01,54100.0,100.0,55000.0,56800.0,53400.0,208153.0
2016.02.02,54900.0,800.0,54600.0,55800.0,53100.0,124433.0
2016.02.03,53200.0,1700.0,55000.0,55700.0,53200.0,106433.0
2016.02.04,59000.0,5800.0,53500.0,59000.0,53400.0,408403.0
2016.02.05,66000.0,7000.0,59600.0,74000.0,58200.0,1006614.0
2016.02.11,73000.0,7000.0,65000.0,73400.0,64100.0,616712.0
2016.02.12,62100.0,10900.0,73000.0,73000.0,55200.0,1298578.0
2016.02.15,55600.0,6500.0,62500.0,64900.0,55600.0,469973.0
2016.02.16,64000.0,8400.0,57000.0,67300.0,56000.0,716548.0
2016.02.17,61000.0,3000.0,63500.0,68300.0,60700.0,354169.0
2016.02.18,58800.0,2200.0,63000.0,64000.0,57100.0,313623.0
2016.02.19,60600.0,1800.0,58800.0,63100.0,57300.0,336015.0
2016.02.22,61300.0,700.0,61200.0,62600.0,59100.0,126652.0
2016.02.23,63000.0,1700.0,62800.0,64600.0,61900.0,262079.0
2016.02.24,61500.0,1500.0,62200.0,62900.0,61000.0,100537.0
2016.02.25,60100.0,1400.0,62300.0,62300.0,58900.0,138031.0
2016.02.26,57900.0,2200.0,60800.0,60800.0,57900.0,159648.0
2016.02.29,57000.0,900.0,59000.0,59600.0,53600.0,209034.0
2016.03.02,56700.0,300.0,58200.0,58500.0,55900.0,126727.0
2016.03.03,54000.0,2700.0,56700.0,56700.0,53500.0,204068.0
2016.03.04,55000.0,1000.0,54000.0,57700.0,54000.0,314147.0
2016.03.07,51500.0,3500.0,55700.0,56800.0,50900.0,237778.0
2016.03.08,48100.0,3400.0,51100.0,51300.0,47950.0,398577.0
2016.03.09,51100.0,3000.0,48700.0,51500.0,48050.0,379883.0
2016.03.10,50600.0,500.0,51100.0,51700.0,50100.0,130406.0
2016.03.11,53600.0,3000.0,50400.0,54000.0,50400.0,326833.0
2016.03.14,54000.0,400.0,55200.0,57000.0,53600.0,251457.0
2016.03.15,53200.0,800.0,53900.0,54600.0,52400.0,114627.0
2016.03.16,51100.0,2100.0,51500.0,52400.0,50000.0,515340.0
2016.03.17,53500.0,2400.0,51300.0,54300.0,50300.0,370469.0
2016.03.18,52400.0,1100.0,53500.0,53800.0,52200.0,133604.0
2016.03.21,50900.0,1500.0,52800.0,53000.0,50700.0,145933.0
2016.03.22,53000.0,2100.0,50900.0,53700.0,50800.0,266917.0
2016.03.23,51200.0,1800.0,53200.0,53400.0,51200.0,145360.0
2016.03.24,51300.0,100.0,51300.0,52100.0,50300.0,118709.0
2016.03.25,54400.0,3100.0,51400.0,54900.0,51000.0,294626.0
2016.03.28,54800.0,400.0,54900.0,55000.0,53600.0,105680.0
2016.03.29,55100.0,300.0,54600.0,56000.0,54000.0,129129.0
2016.03.30,57200.0,2100.0,54700.0,57700.0,54500.0,252418.0
2016.03.31,56800.0,400.0,57400.0,58700.0,56400.0,173390.0
2016.04.01,57600.0,800.0,56800.0,57800.0,55400.0,128547.0
2016.04.04,58200.0,600.0,57600.0,59200.0,57600.0,134761.0
2016.04.05,56100.0,2100.0,57500.0,57900.0,55000.0,191178.0
2016.04.06,54800.0,1300.0,56100.0,56400.0,54400.0,187814.0
2016.04.07,56700.0,1900.0,55700.0,57100.0,54400.0,158016.0
2016.04.08,57400.0,700.0,56200.0,57700.0,55200.0,149676.0
2016.04.11,56600.0,800.0,57400.0,58100.0,56000.0,133658.0
2016.04.12,54600.0,2000.0,57000.0,57000.0,54000.0,147446.0
